Amolika,Priceless
Ayushi,One with a long life
Pankaj,Lotus
Jotika,Light
Snail ,"n.) Hence, a drone; a slow-moving person or thing.",,,,,,
Snail ,"n.) A spiral cam, or a flat piece of metal of spirally curved outline, used for giving motion to, or changing the position of, another part, as the hammer tail of a striking clock.",,,,,,
Snail ,"n.) A tortoise; in ancient warfare, a movable roof or shed to protect besiegers; a testudo.",,,,,,
Snail ,n.) The pod of the sanil clover.,,,,,,
Snailfish ,n.) See Sea snail ,a).,,,,,
Snail-like ,"a.) Like or suiting a snail; as, snail-like progress.",,,,,,
Snail-like ,adv.) In the manner of a snail; slowly.,,,,,,
Snail-paced ,"a.) Slow-moving, like a snail.",,,,,,
'Snails ,"interj.) God's nails, or His nails, that is, the nails with which the Savior was fastened to the cross; -- an ancient form of oath, corresponding to 'Od's bodikins ","dim. of body, i.e., God's dear body).",,,,,
Snake ,"n.) Any species of the order Ophidia; an ophidian; a serpent, whether harmless or venomous. See Ophidia, and Serpent.",,,,,,
Snaked ,imp. & p. p.) of Snake,,,,,,
Snaking ,p. pr. & vb. n.) of Snake,,,,,,
Snake ,"v. t.) To drag or draw, as a snake from a hole; -- often with out.",,,,,,
Snake ,"v. t.) To wind round spirally, as a large rope with a smaller, or with cord, the small rope lying in the spaces between the strands of the large one; to worm.",,,,,,
Snake ,v. i.) To crawl like a snake.,,,,,,
Snakebird ,"n.) Any one of four species of aquatic birds of the genus Anhinga or Plotus. They are allied to the gannets and cormorants, but have very long, slender, flexible necks, and sharp bills.",,,,,,
Snakebird ,n.) The wryneck.,,,,,,
Snakefish ,n.) The band fish.,,,,,,
Snakefish ,n.) The lizard fish.,,,,,,
Snakehead ,"n.) A loose, bent-up end of one of the strap rails, or flat rails, formerly used on American railroads. It was sometimes so bent by the passage of a train as to slip over a wheel and pierce the bottom of a car.",,,,,,
Snakehead ,n.) The turtlehead.,,,,,,
Snakehead ,"n.) The Guinea-hen flower. See Snake's-head, and under Guinea.",,,,,,
Snakeneck ,"n.) The snakebird, 1.",,,,,,
Snakeroot ,"n.) Any one of several plants of different genera and species, most of which are ","or were formerly) reputed to be efficacious as remedies for the bites of serpents; also, the roots of any of these.",,,,,
Snake's-head ,n.) The Guinea-hen flower; -- so called in England because its spotted petals resemble the scales of a snake's head.,,,,,,
Snakestone ,n.) A kind of hone slate or whetstone obtained in Scotland.,,,,,,
Snakestone ,"n.) An ammonite; -- so called from its form, which resembles that of a coiled snake.",,,,,,
Snake's-tongue ,n.) Same as Adder's-tongue.,,,,,,
Snakeweed ,n.) A kind of knotweed ,Polygonum Bistorta).,,,,,
Snakeweed ,n.) The Virginia snakeroot. See Snakeroot.,,,,,,
Snakewood ,n.) An East Indian climbing plant ,"Strychnos colubrina) having a bitter taste, and supposed to be a remedy for the bite of the hooded serpent.",,,,,
Snakewood ,n.) An East Indian climbing shrub ,Ophioxylon serpentinum) which has the roots and stems twisted so as to resemble serpents.,,,,,
Snakewood ,n.) Same as Trumpetwood.,,,,,,
Snakewood ,n.) A tropical American shrub ,Plumieria rubra) which has very fragrant red blossoms.,,,,,
Snakewood ,n.) Same as Letterwood.,,,,,,
Snakish ,a.) Having the qualities or characteristics of a snake; snaky.,,,,,,
Snaky ,a.) Of or pertaining to a snake or snakes; resembling a snake; serpentine; winding.,,,,,,
Snaky ,a.) Sly; cunning; insinuating; deceitful.,,,,,,
Snaky ,"a.) Covered with serpents; having serpents; as, a snaky rod or wand.",,,,,,
Snapped ,imp. & p. p.) of Snap,,,,,,
Snapping ,p. pr. & vb. n.) of Snap,,,,,,
Snap ,"n.) To break at once; to break short, as substances that are brittle.",,,,,,
Snap ,"n.) To strike, to hit, or to shut, with a sharp sound.",,,,,,
Snap ,"n.) To bite or seize suddenly, especially with the teeth.",,,,,,
Snap ,"n.) To break upon suddenly with sharp, angry words; to treat snappishly; -- usually with up.",,,,,,
Snap ,"n.) To crack; to cause to make a sharp, cracking noise; as, to snap a whip.",,,,,,
Snap ,n.) To project with a snap.,,,,,,
Snap ,"v. i.) To break short, or at once; to part asunder suddenly; as, a mast snaps; a needle snaps.",,,,,,
Snap ,"v. i.) To give forth, or produce, a sharp, cracking noise; to crack; as, blazing firewood snaps.",,,,,,
Snap ,v. i.) To make an effort to bite; to aim to seize with the teeth; to catch eagerly ,"at anything); -- often with at; as, a dog snapsat a passenger; a fish snaps at the bait.",,,,,
Snap ,"v. i.) To utter sharp, harsh, angry words; -- often with at; as, to snap at a child.",,,,,,
Snap ,"v. i.) To miss fire; as, the gun snapped.",,,,,,
Snap ,v. t.) A sudden breaking or rupture of any substance.,,,,,,
Snap ,"v. t.) A sudden, eager bite; a sudden seizing, or effort to seize, as with the teeth.",,,,,,
Snap ,"v. t.) A sudden, sharp motion or blow, as with the finger sprung from the thumb, or the thumb from the finger.",,,,,,
Snap ,"v. t.) A sharp, abrupt sound, as that made by the crack of a whip; as, the snap of the trigger of a gun.",,,,,,
Snap ,v. t.) A greedy fellow.,,,,,,
Snap ,"v. t.) That which is, or may be, snapped up; something bitten off, seized, or obtained by a single quick movement; hence, a bite, morsel, or fragment; a scrap.",,,,,,
Snap ,"v. t.) A sudden severe interval or spell; -- applied to the weather; as, a cold snap.",,,,,,
Snap ,"v. t.) A small catch or fastening held or closed by means of a spring, or one which closes with a snapping sound, as the catch of a bracelet, necklace, clasp of a book, etc.",,,,,,
Snap ,v. t.) A snap beetle.,,,,,,
Snap ,"v. t.) A thin, crisp cake, usually small, and flavored with ginger; -- used chiefly in the plural.",,,,,,
Snap ,v. t.) Briskness; vigor; energy; decision.,,,,,,
Snap ,v. t.) Any circumstance out of which money may be made or an advantage gained.,,,,,,
Snapdragon ,"n.) Any plant of the scrrophulariaceous genus Antirrhinum, especially the cultivated A. majus, whose showy flowers are fancifully likened to the face of a dragon.",,,,,,
Snapdragon ,n.) A West Indian herb ,Ruellia tuberosa) with curiously shaped blue flowers.,,,,,
Snapdragon ,"n.) A play in which raisins are snatched from a vessel containing burning brandy, and eaten; also, that which is so eaten. See Flapdragon.",,,,,,
Snape ,v. t.) To bevel the end of a timber to fit against an inclined surface.,,,,,,
Snaphance ,"n.) A spring lock for discharging a firearm; also, the firearm to which it is attached.",,,,,,
Snaphance ,n.) A trifling or second-rate thing or person.,,,,,,
Snaphead ,"n.) A hemispherical or rounded head to a rivet or bolt; also, a swaging tool with a cavity in its face for forming such a rounded head.",,,,,,
Snapper ,"n.) One who, or that which, snaps; as, a snapper up of trifles; the snapper of a whip.",,,,,,
Snapper ,"n.) Any one of several species of large sparoid food fishes of the genus Lutjanus, abundant on the southern coasts of the United States and on both coasts of tropical America.",,,,,,
Snapper ,"n.) A snapping turtle; as, the alligator snapper.",,,,,,
Snapper ,"n.) The green woodpecker, or yaffle.",,,,,,
Snapper ,n.) A snap beetle.,,,,,,
Snapping ,") a. & n. from Snap, v.",,,,,,
Snappish ,"a.) Apt to snap at persons or things; eager to bite; as, a snapping cur.",,,,,,
Snappish ,a.) Sharp in reply; apt to speak angrily or testily; easily provoked; tart; peevish.,,,,,,
Snappy ,a.) Snappish.,,,,,,
Snapsack ,n.) A knapsack.,,,,,,
Snapweed ,n.) See Impatiens.,,,,,,
Snar ,v. i.) To snarl.,,,,,,
Snare ,"n.) A contrivance, often consisting of a noose of cord, or the like, by which a bird or other animal may be entangled and caught; a trap; a gin.",,,,,,
Snare ,"n.) Hence, anything by which one is entangled and brought into trouble.",,,,,,
Snare ,n.) The gut or string stretched across the lower head of a drum.,,,,,,
Snare ,"n.) An instrument, consisting usually of a wireloop or noose, for removing tumors, etc., by avulsion.",,,,,,
Snared ,imp. & p. p.) of Snare,,,,,,
Snaring ,p. pr. & vb. n.) of Snare,,,,,,
Snare ,"v. t.) To catch with a snare; to insnare; to entangle; hence, to bring into unexpected evil, perplexity, or danger.",,,,,,
Snarer ,"n.) One who lays snares, or entraps.",,,,,,
Snarled ,imp. & p. p.) of Snarl,,,,,,
Snarling ,p. pr. & vvb. n.) of Snarl,,,,,,
Snarl ,v. t.) To form raised work upon the outer surface of ,thin metal ware) by the repercussion of a snarling iron upon the inner surface.,,,,,
Snarl ,"v. t.) To entangle; to complicate; to involve in knots; as, to snarl a skein of thread.",,,,,,
Snarl ,v. t.) To embarrass; to insnare.,,,,,,
Snarl ,"n.) A knot or complication of hair, thread, or the like, difficult to disentangle; entanglement; hence, intricate complication; embarrassing difficulty.",,,,,,
Snarl ,"v. i.) To growl, as an angry or surly dog; to gnarl; to utter grumbling sounds.",,,,,,
Snarl ,"v. i.) To speak crossly; to talk in rude, surly terms.",,,,,,
Snarl ,n.) The act of snarling; a growl; a surly or peevish expression; an angry contention.,,,,,,
Snarler ,"n.) One who snarls; a surly, growling animal; a grumbling, quarrelsome fellow.",,,,,,
Snarler ,n.) One who makes use of a snarling iron.,,,,,,
Snarling ,") a. & n. from Snarl, v.",,,,,,
Snary ,"a.) Resembling, or consisting of, snares; entangling; insidious.",,,,,,
Snast ,"v. t.) The snuff, or burnt wick, of a candle.",,,,,,
Snatched ,imp. & p. p.) of Snatch,,,,,,
Snatching ,p. pr. & vb. n.) of Snatch,,,,,,
Snatch ,"n.) To take or seize hastily, abruptly, or without permission or ceremony; as, to snatch a loaf or a kiss.",,,,,,
Snatch ,n.) To seize and transport away; to rap.,,,,,,
Snatch ,"v. i.) To attempt to seize something suddenly; to catch; -- often with at; as, to snatch at a rope.",,,,,,
Snatch ,"n.) A hasty catching or seizing; a grab; a catching at, or attempt to seize, suddenly.",,,,,,
Snatch ,"n.) A short period of vigorous action; as, a snatch at weeding after a shower.",,,,,,
Snatch ,"n.) A small piece, fragment, or quantity; a broken part; a scrap.",,,,,,
Snatch block ,) a kind of block with an opening in one side to receive the bight of a rope.,,,,,,
Snatcher ,"n.) One who snatches, or takes abruptly.",,,,,,
Snatchingly ,adv.) By snatching; abruptly.,,,,,,
Snatch ,n.) The handle of a scythe; a snead.,,,,,,
Snathe ,v. t.) To lop; to prune.,,,,,,
Snattock ,n.) A chip; a alice.,,,,,,
Snaw ,n.) Snow.,,,,,,
Snead ,n.) A snath.,,,,,,
Snead ,n.) A line or cord; a string.,,,,,,
Sneaked ,imp. & p. p.) of Sneak,,,,,,
Sneaking ,p. pr. & vb. n.) of Sneak,,,,,,
Sneak ,v. i.) To creep or steal ,"away or about) privately; to come or go meanly, as a person afraid or ashamed to be seen; as, to sneak away from company.",,,,,
Sneak ,imp. & p. p.) To act in a stealthy and cowardly manner; to behave with meanness and servility; to crouch.,,,,,,
Sneak ,"v. t.) To hide, esp. in a mean or cowardly manner.",,,,,,
Sneak ,"n.) A mean, sneaking fellow.",,,,,,
Sneak ,n.) A ball bowled so as to roll along the ground; -- called also grub.,,,,,,
Sneak-cup ,n.) One who sneaks from his cups; one who balks his glass.,,,,,,
Sneaker ,n.) One who sneaks.,,,,,,
Sneaker ,n.) A vessel of drink.,,,,,,
Sneakiness ,n.) The quality of being sneaky.,,,,,,
Sneaking ,a.) Marked by cowardly concealment; deficient in openness and courage; underhand; mean; crouching.,,,,,,
Sneaksby ,n.) A paltry fellow; a sneak.,,,,,,
Sneaky ,n.) Like a sneak; sneaking.,,,,,,
Sneap ,v. t.) To check; to reprimand; to rebuke; to chide.,,,,,,
Sneap ,v. t.) To nip; to blast; to blight.,,,,,,
Sneap ,n.) A reprimand; a rebuke.,,,,,,
Sneath ,n.) Alt. of Sneathe,,,,,,
Sneathe ,n.) See Snath.,,,,,,
Sneb ,v. t.) To reprimand; to sneap.,,,,,,
Sneck ,"v. t.) To fasten by a hatch; to latch, as a door.",,,,,,
Sneck ,n.) A door latch.,,,,,,
Snecket ,"n.) A door latch, or sneck.",,,,,,
Sned ,v. t.) To lop; to snathe.,,,,,,
Sned ,n.) Alt. of Sneed,,,,,,
Sneed ,n.) See Snath.,,,,,,
Sneered ,imp. & p. p.) of Sneer,,,,,,
Sneering ,p. pr. & vb. n.) of Sneer,,,,,,
Sneer ,"v. i.) To show contempt by turning up the nose, or by a particular facial expression.",,,,,,
Sneer ,v. i.) To inssinuate contempt by a covert expression; to speak derisively.,,,,,,
Sneer ,v. i.) To show mirth awkwardly.,,,,,,
Sneer ,"v. t.) To utter with a grimace or contemptuous expression; to utter with a sneer; to say sneeringly; as, to sneer fulsome lies at a person.",,,,,,
Sneer ,v. t.) To treat with sneers; to affect or move by sneers.,,,,,,
Sneer ,n.) The act of sneering.,,,,,,
Sneer ,"n.) A smile, grin, or contortion of the face, indicative of contempt; an indirect expression or insinuation of contempt.",,,,,,
Sneerer ,n.) One who sneers.,,,,,,
Sneerful ,a.) Given to sneering.,,,,,,
Sneeringly ,adv.) In a sneering manner.,,,,,,
Sneezed ,imp. & p. p.) of Sneeze,,,,,,
Sneezing ,p. pr. & vb. n.) of Sneeze,,,,,,
Sneeze ,"v. i.) To emit air, chiefly through the nose, audibly and violently, by a kind of involuntary convulsive force, occasioned by irritation of the inner membrane of the nose.",,,,,,
Sneeze ,"n.) A sudden and violent ejection of air with an audible sound, chiefly through the nose.",,,,,,
Sneezeweed ,n.) A yellow-flowered composite plant ,Helenium autumnale) the odor of which is said to cause sneezing.,,,,,
Sneezewood ,n.) The wood of a South African tree. See Neishout.,,,,,,
Sneezewort ,n.) A European herbaceous plant ,"Achillea Ptarmica) allied to the yarrow, having a strong, pungent smell.",,,,,
Sneezing ,n.) The act of violently forcing air out through the nasal passages while the cavity of the mouth is shut off from the pharynx by the approximation of the soft palate and the base of the tongue.,,,,,,
Snell ,a.) Active; brisk; nimble; quick; sharp.,,,,,,
Snell ,"n.) A short line of horsehair, gut, etc., by which a fishhook is attached to a longer line.",,,,,,
Snet ,n.) The fat of a deer.,,,,,,
Snet ,v. t.) The clear of mucus; to blow.,,,,,,
Snew ,v. i.) To snow; to abound.,,,,,,
Snib ,v. t.) To check; to sneap; to sneb.,,,,,,
Snib ,n.) A reprimand; a snub.,,,,,,
Snick ,n.) A small cut or mark.,,,,,,
Snick ,"n.) A slight hit or tip of the ball, often unintentional.",,,,,,
Snick ,n.) A knot or irregularity in yarn.,,,,,,
Snick ,"n.) A snip or cut, as in the hair of a beast.",,,,,,
Snicked ,imp. & p. p.) of Snick,,,,,,
Snicking ,p. pr. & vb. n.) of Snick,,,,,,
Snick ,"v. t.) To cut slightly; to strike, or strike off, as by cutting.",,,,,,
Snick ,v. t.) To hit ,a ball) lightly.,,,,,
Snick ,n. & v. t.) See Sneck.,,,,,,
Snickered ,imp. & p. p.) of Snicker,,,,,,
Snickering ,p. pr. & vb. n.) of Snicker,,,,,,
Snicker ,v. i.) To laugh slyly; to laugh in one's sleeve.,,,,,,
Snicker ,"v. i.) To laugh with audible catches of voice, as when persons attempt to suppress loud laughter.",,,,,,
Snicker ,"n.) A half suppressed, broken laugh.",,,,,,
Snide ,"a.) Tricky; deceptive; contemptible; as, a snide lawyer; snide goods.",,,,,,
Sniffed ,imp. & p. p.) of Sniff,,,,,,
Snift ,) of Sniff,,,,,,
Sniffing ,p. pr. & vb. n.) of Sniff,,,,,,
Sniff ,"v. t.) To draw air audibly up the nose; to snuff; -- sometimes done as a gesture of suspicion, offense, or contempt.",,,,,,
Sniff ,"v. t.) To draw in with the breath through the nose; as, to sniff the air of the country.",,,,,,
Sniff ,"v. t.) To perceive as by sniffing; to snuff, to scent; to smell; as, to sniff danger.",,,,,,
Sniff ,"n.) The act of sniffing; perception by sniffing; that which is taken by sniffing; as, a sniff of air.",,,,,,
Sniffing ,"n.) A rapid inspiratory act, in which the mouth is kept shut and the air drawn in through the nose.",,,,,,
Sniffle ,"v. i.) To snuffle, as one does with a catarrh.",,,,,,
Snifted ,imp. & p. p.) of Snift,,,,,,
Snifting ,p. pr. & vb. n.) of Snift,,,,,,
Snift ,v. i.) To snort.,,,,,,
Snift ,v. i.) To sniff; to snuff; to smell.,,,,,,
Snift ,n.) A moment.,,,,,,
Snift ,n.) Slight snow; sleet.,,,,,,
Snifting ,) a. & n. from Snift.,,,,,,
Snig ,v. t.) To chop off; to cut.,,,,,,
Snig ,v. i.) To sneak.,,,,,,
Snig ,n.) Alt. of Snigg,,,,,,
Snigg ,n.) A small eel.,,,,,,
Sniggger ,v. i.) See Snicker.,,,,,,
Snigger ,n.) See Snicker.,,,,,,
Sniggled ,imp. & p. p.) of Sniggle,,,,,,
Sniggling ,p. pr. & vb. n.) of Sniggle,,,,,,
Sniggle ,v. i.) To fish for eels by thrusting the baited hook into their holes or hiding places.,,,,,,
Sniggle ,"v. t.) To catch, as an eel, by sniggling; hence, to hook; to insnare.",,,,,,
Snipped ,imp. & p. p.) of Snip,,,,,,
Snipping ,p. pr. & vb. n.) of Snip,,,,,,
Snip ,"v. t.) To cut off the nip or neb of, or to cut off at once with shears or scissors; to clip off suddenly; to nip; hence, to break off; to snatch away.",,,,,,
Snip ,"n.) A single cut, as with shears or scissors; a clip.",,,,,,
Snip ,n.) A small shred; a bit cut off.,,,,,,
Snip ,n.) A share; a snack.,,,,,,
Snip ,n.) A tailor.,,,,,,
Snip ,n.) Small hand shears for cutting sheet metal.,,,,,,
Snipe ,"n.) Any one of numerous species of limicoline game birds of the family Scolopacidae, having a long, slender, nearly straight beak.",,,,,,
Snipe ,n.) A fool; a blockhead.,,,,,,
Snipebill ,n.) A plane for cutting deep grooves in moldings.,,,,,,
Snipebill ,n.) A bolt by which the body of a cart is fastened to the axle.,,,,,,
Snipefish ,n.) The bellows fish.,,,,,,
